date,neighborhood,title,link,prices,attributes
2019-10-16 18:18, dublin / pleasanton / livermore,Master Bedroom Private Bathroom All Utilities Included,https://sfbay.craigslist.org/eby/roo/d/lathrop-master-bedroom-private-bathroom/7001128991.html,975,"'house', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 18:15, glen park,Seeking roommate for a large private bedroom in an awesome house,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-seeking-roommate-for/6981629673.html,1400,"'cats are OK - purrr', 'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room', 'wheelchair accessible'"
2019-10-16 18:15, glen park,Seeking roommate for a large private bedroom in an awesome house,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-seeking-roommate-for/6992544121.html,1400,"'cats are OK - purrr', 'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room', 'wheelchair accessible'"
2019-10-16 18:15, campbell,4plex near downtown Campbell (utilities included),https://sfbay.craigslist.org/sby/roo/d/campbell-4plex-near-downtown-campbell/7001185896.html,1500,"'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room', 'wheelchair accessible'"
2019-10-16 18:14, silver creek/evergreen,1 GREAT ROOM IN 1 GREAT HOUSE FOR 1 GREAT GUY AVAILABLE NOW!!,https://sfbay.craigslist.org/sby/roo/d/san-jose-1-great-room-in-1-great-house/7001185301.html,2000,"'furnished', 'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 18:14, redwood city,Spare bedroom in a perfect home.,https://sfbay.craigslist.org/pen/roo/d/menlo-park-spare-bedroom-in-perfect-home/6986971874.html,1100,"'house', 'private bath', 'private room'"
2019-10-16 18:13, los altos,Private Room in “Casa Facebook” Mansion For Rent - Los Altos Hills,https://sfbay.craigslist.org/pen/roo/d/los-altos-private-room-in-casa-facebook/7001185242.html,1575,"'house', 'laundry on site', 'no private bath', 'private room'"
2019-10-16 18:13, petaluma,Room For Rent for a Male,https://sfbay.craigslist.org/nby/roo/d/room-for-rent-for-male/7001185164.html,700,"'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 18:11, visitacion valley,Room,https://sfbay.craigslist.org/sfc/roo/d/burlingame-room/7001173987.html,650,"'furnished', 'in-law', 'no laundry on site', 'no smoking', 'no parking', 'no private bath', 'room not private'"
2019-10-16 18:10, santa cruz,Great Double and One Single,https://sfbay.craigslist.org/scz/roo/d/santa-cruz-great-double-and-one-single/7001183825.html,875,"'house', 'laundry on site', 'street parking', 'private bath', 'private room'"
2019-10-16 18:10, fremont / union city / newark,CUARTO EN NEWARK,https://sfbay.craigslist.org/eby/roo/d/newark-cuarto-en-newark/6996302569.html,0,"'apartment', 'no private bath', 'room not private'"
2019-10-16 18:09, fremont / union city / newark,CUARTO DE RENTA EN NEWARK,https://sfbay.craigslist.org/eby/roo/d/newark-cuarto-de-renta-en-newark/6996302439.html,0,"'apartment', 'no private bath', 'room not private'"
2019-10-16 18:08, willow glen / cambrian,quiet house fantistic location   >> housemate wanted >>,https://sfbay.craigslist.org/sby/roo/d/campbell-quiet-house-fantistic-location/7001182841.html,1200,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 18:08, sunnyvale,Your New Home! Furnished Room! Great Location!,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-your-new-home-furnished-room/6997774357.html,1325,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 18:05, berkeley,Room for Rent (near campus),https://sfbay.craigslist.org/eby/roo/d/berkeley-room-for-rent-near-campus/6983944447.html,1500,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'no parking', 'no private bath', 'private room'"
2019-10-16 18:05, san jose east,finished Room for rent close to Ever green,https://sfbay.craigslist.org/sby/roo/d/san-jose-finished-room-for-rent-close/7001176942.html,750,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 18:02, menlo park,1 spacious bedroom with shared bathroom,https://sfbay.craigslist.org/pen/roo/d/palo-alto-1-spacious-bedroom-with/6987590375.html,2099,"'furnished', 'house', 'laundry on site', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-10-16 18:02, alameda,Private Bedroom and Bathroom in 2BD2BA Great Spot!,https://sfbay.craigslist.org/eby/roo/d/alameda-private-bedroom-and-bathroom-in/7001179260.html,1250,"'apartment', 'laundry in bldg', 'street parking', 'private bath', 'private room'"
2019-10-16 18:01, mountain view,Nice room for rent in mountain view closet near Google,https://sfbay.craigslist.org/sby/roo/d/mountain-view-nice-room-for-rent-in/6993708135.html,1300,"'apartment', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:59, inner richmond,Seeking Roommate. Unfurnished Bedroom in Furnished Flat,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-seeking-roommate/7001177164.html,1250,"'apartment', 'no private bath', 'private room'"
2019-10-16 17:58, san jose east,finished Room for rent close to Ever green,https://sfbay.craigslist.org/sby/roo/d/san-jose-finished-room-for-rent-close/7001177599.html,800,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:58, south san francisco,Quiet/Clean and Safe neighborhood offer one bedroom,https://sfbay.craigslist.org/pen/roo/d/south-san-francisco-quiet-clean-and/6998711079.html,1250,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:58, san jose north,Room at California Renaissance N. First St. & 237 walk to light rail,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-at-california-renaissance/6993387971.html,1050,"'townhouse', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:58, pacific heights,Room w/ private bathroom For Rent in a 2BR/2BA apt,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-private-bathroom-for/7001177288.html,2000,"'apartment', 'no smoking', 'private bath', 'private room'"
2019-10-16 17:57, south san francisco,1 Quiet & Clean bedroom is available in a single family home,https://sfbay.craigslist.org/pen/roo/d/south-san-francisco-1-quiet-clean/7001176807.html,1100,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:55, dublin / pleasanton / livermore,Bedroom for rent in cozy quiet Pleasanton condo near West Dublin BART,https://sfbay.craigslist.org/eby/roo/d/dublin-bedroom-for-rent-in-cozy-quiet/6996913856.html,1000,"'condo', 'w/d in unit', 'no smoking', 'attached garage', 'no private bath', 'private room'"
2019-10-16 17:50, rohnert pk / cotati,hosting international student,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-hosting-international/7001167389.html,0,"'apartment', 'laundry on site', 'off-street parking', 'private bath', 'private room'"
2019-10-16 17:49, petaluma,Nice Room for Rent,https://sfbay.craigslist.org/nby/roo/d/petaluma-nice-room-for-rent/7001172683.html,895,"'house', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:49, san jose downtown,Private room for rent walking distance to SJSU,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-room-for-rent-walking/7001172675.html,675,"'apartment', 'no smoking', 'no private bath', 'private room'"
2019-10-16 17:47, albany / el cerrito,Single Room in Downtown Albany close to BART/UCB campus,https://sfbay.craigslist.org/eby/roo/d/albany-single-room-in-downtown-albany/6997060839.html,950,"'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:47, lower nob hill,Large Room in Lower Nob Hill - Available JANUARY 1st,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-room-in-lower-nob/6998926920.html,1150,"'apartment', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 17:47, berkeley,Single room next to Downtown Berkeley,https://sfbay.craigslist.org/eby/roo/d/berkeley-single-room-next-to-downtown/6987267136.html,1350,"'townhouse', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 17:47, santa clara,"private room (in 3ba/ 2 bath unit of a 4plex), near homestead/ Lawrenc",https://sfbay.craigslist.org/sby/roo/d/santa-clara-private-room-in-3ba-2-bath/7001171763.html,900,"'apartment', 'laundry in bldg', 'no smoking', 'no private bath', 'private room'"
2019-10-16 17:45, san jose east,"1bd 1ba private entry, kitchen, living room. All utilities included",https://sfbay.craigslist.org/sby/roo/d/san-jose-1bd-1ba-private-entry-kitchen/6998047008.html,1699,"'in-law', 'laundry on site', 'carport', 'private bath', 'private room'"
2019-10-16 17:44, west portal / forest hill,"1300 - Beautiful room in massive, newly remodeled house",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-beautiful-room-in-massive/6993524379.html,1300,"'house', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-10-16 17:43, san jose south,"Renting a newly remodeled bedroom included electric, water & wifi",https://sfbay.craigslist.org/sby/roo/d/san-jose-renting-newly-remodeled/7001169692.html,950,"'house', 'no laundry on site', 'off-street parking', 'private bath', 'private room'"
2019-10-16 17:42, noe valley,"Seeking housemate for big, beautiful Noe Valley home!",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-seeking-housemate-for-big/7001169351.html,1950,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:52, noe valley,Furnished Private Double Room - Noe Valley,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-furnished-private-double/7001017355.html,2075,"'furnished', 'apartment', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:51, castro / upper market,Room for rent (Castro),https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-for-rent-castro/6998727988.html,1100,"'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no parking', 'no private bath', 'private room'"
2019-10-16 13:50, cole valley / ashbury hts,Beautiful Victorian full flat 3 rooms available,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-beautiful-victorian-full/6985706034.html,1900,"'condo', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:46, daly city,1 Bedroom Available in a 2 Bedroom Large Apt w/Free Parking,https://sfbay.craigslist.org/pen/roo/d/daly-city-1-bedroom-available-in-2/6999340377.html,1325,"'apartment', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-10-16 13:46, visitacion valley,1 Bedroom Available w/ Free Laundry & Parking,https://sfbay.craigslist.org/sfc/roo/d/daly-city-1-bedroom-available-free/6999337651.html,1325,"'apartment', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-10-16 13:45, bernal heights,Sublet from now til end of year. meet us ASAP! Must be queer friendly,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-sublet-from-now-til-end/7001011807.html,900,"'furnished', 'apartment', 'no laundry on site', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:44, san jose south,Beautiful room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-beautiful-room-for-rent/7001010238.html,600,"'house', 'no laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:43," hercules, pinole, san pablo, el sob",Great bedroom with full private bathroom for rent!,https://sfbay.craigslist.org/eby/roo/d/san-pablo-great-bedroom-with-full/6999338217.html,760,"'furnished', 'house', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-10-16 13:41, cupertino,Beautiful room for rent -- Minutes from De Anza and Apple,https://sfbay.craigslist.org/sby/roo/d/cupertino-beautiful-room-for-rent/6998831599.html,1190,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:41, cupertino,Come check it out! Room for rent in Cupertino,https://sfbay.craigslist.org/sby/roo/d/cupertino-come-check-it-out-room-for/6995467452.html,1240,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:40, san mateo,Great location - San Mateo house needs a housemate!,https://sfbay.craigslist.org/pen/roo/d/burlingame-great-location-san-mateo/6995494307.html,1350,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:40, san jose south,Room for rent from Nov 1 - Communications hill,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-from-nov-1/7001007349.html,900,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:39, Oakland,Live in a huge house in the Hills! Room available!,https://sfbay.craigslist.org/eby/roo/d/oakland-live-in-huge-house-in-the-hills/6998829339.html,1090,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:39, santa rosa,Share Rincon Valley Home,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-share-rincon-valley-home/7001006503.html,975,"'dogs are OK - wooof', 'house', 'w/d in unit', 'no smoking', 'private bath', 'private room'"
2019-10-16 13:39, north beach / telegraph hill,"$1500 / 3br - Furnished Northbeach, Roommate Wanted Utilities Included",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-br-furnished-northbeach/7001006289.html,1500,"'furnished', 'apartment', 'no private bath', 'private room'"
2019-10-16 13:39, Redwood City,2 blocks from Caltrain! Room for rent in awesome house - private bath!,https://sfbay.craigslist.org/pen/roo/d/redwood-city-2-blocks-from-caltrain/6998828008.html,1590,"'apartment', 'laundry in bldg', 'private bath', 'private room'"
2019-10-16 13:38, sunnyvale,Live with some awesome people in this Sunnyvale home!,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-live-with-some-awesome-people/6998825924.html,1090,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:38, pittsburg / antioch,"BEDROOM available in East Antioch on Jan 1, 2020",https://sfbay.craigslist.org/eby/roo/d/antioch-bedroom-available-in-east/6990682357.html,0,"'house', 'laundry in bldg', 'off-street parking', 'no private bath', 'private room'"
2019-10-16 13:38, fremont / union city / newark,1 Private BR In-Law w/own bathroom - Parkmont Area,https://sfbay.craigslist.org/eby/roo/d/fremont-1-private-br-in-law-own/6998371036.html,900,"'in-law', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:37, san jose west,Looking for a housemate - room for rent,https://sfbay.craigslist.org/sby/roo/d/cupertino-looking-for-housemate-room/6994748487.html,940,"'house', 'private bath', 'private room'"
2019-10-16 13:36, san jose south,Huge house in South SJ needs a housemate,https://sfbay.craigslist.org/sby/roo/d/san-jose-huge-house-in-south-sj-needs/6994752086.html,890,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:36, san jose north,$800 - 南灣North San Jose 95132雅房出租,https://sfbay.craigslist.org/sby/roo/d/san-jose-north-san-jose-95132/7001003707.html,800,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:36, san jose downtown,"Room for rent, right off the Alameda! Close to Diridon!",https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-right-off-the/6996769744.html,990,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:35, oakland piedmont / montclair,Bedroom available in 3BR Oakland apartment,https://sfbay.craigslist.org/eby/roo/d/oakland-bedroom-available-in-3br/7001003316.html,646,"'apartment', 'no laundry on site', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:35, richmond / point / annex,$900 room for Rent,https://sfbay.craigslist.org/eby/roo/d/richmond-900-room-for-rent/7001002633.html,900,"'apartment', 'no laundry on site', 'valet parking', 'no private bath', 'private room'"
2019-10-16 13:32, sunset / parkside,"A  bedroom, L car ,SFSU, CCSF  one block to Safeway",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-bedroom-car-sfsu-ccsf-one/6997686480.html,1100,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:31, cole valley / ashbury hts,Cute Cole Valley Apartment,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-cute-cole-valley-apartment/7000999542.html,1559,"'house', 'w/d in unit', 'attached garage', 'no private bath', 'private room'"
2019-10-16 13:31, san jose west,Live in West SJ! Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-live-in-west-sj-room-for-rent/7000999116.html,990,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:30, concord / pleasant hill / martinez,Quiet furn. room; Concord: includes Utilities & Housekeeping,https://sfbay.craigslist.org/eby/roo/d/concord-quiet-furn-room-concord/7000998814.html,750,"'furnished', 'house', 'laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-10-16 13:30, oakland west,ROOM FOR RENT OAKLAND.LIMIT W/ EMERYVILLE,https://sfbay.craigslist.org/eby/roo/d/oakland-room-for-rent-oaklandlimit/7000998781.html,700,"'duplex', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:28, willow glen / cambrian,Master bed room totally remodeled,https://sfbay.craigslist.org/sby/roo/d/san-jose-master-bed-room-totally/6992085959.html,1450,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:27, twin peaks / diamond hts,Fantastic 3 BR/3 BA Unit in Twin Peaks Area with City Views,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-fantastic-3-br-3-ba-unit/7000995784.html,5495,"'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-10-16 13:27, milpitas,南灣房間出租,https://sfbay.craigslist.org/sby/roo/d/milpitas/7000995298.html,780,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:24, richmond / point / annex,Home Health Aid / Roommate,https://sfbay.craigslist.org/eby/roo/d/richmond-home-health-aid-roommate/7000993571.html,875,"'furnished', 'in-law', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:23, napa county,A smaller living area,https://sfbay.craigslist.org/nby/roo/d/angwin-smaller-living-area/6995365087.html,650,"'apartment', 'no laundry on site', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-10-16 13:23, san jose west,Trailer  for rent tiny house,https://sfbay.craigslist.org/sby/roo/d/san-jose-trailer-for-rent-tiny-house/6991568432.html,0,"'apartment', 'no smoking', 'no private bath', 'private room'"
2019-10-16 13:23, san jose downtown,Bright and Modern Master Bed/Bath Suite,https://sfbay.craigslist.org/sby/roo/d/san-jose-bright-and-modern-master-bed/6997810254.html,1450,"'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-10-16 13:23, oakland lake merritt / grand,East Lake Room Available,https://sfbay.craigslist.org/eby/roo/d/oakland-east-lake-room-available/6993988642.html,1117,"'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-10-16 13:22, santa rosa,Share rental - 1 bedroom- Santa Rosa,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-share-rental-1-bedroom-santa/7000991816.html,900,"'house', 'w/d in unit', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-10-16 13:22, santa cruz,Large beautiful room in a shared flat with ocean views,https://sfbay.craigslist.org/scz/roo/d/santa-cruz-large-beautiful-room-in/7000991290.html,1250,"'flat', 'no laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-10-16 13:20, san jose west,Great house in West San Jose with room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-great-house-in-west-san-jose/7000985440.html,1190,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:19, San Rafael,Luxury Sober Living Marin CA,https://sfbay.craigslist.org/nby/roo/d/san-rafael-luxury-sober-living-marin-ca/7000978327.html,0,"'apartment', 'private bath', 'private room'"
2019-10-16 13:19, visitacion valley,* Room for rent *,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-for-rent/7000989478.html,0,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:19, palo alto,Beautiful spacious private bedroom (15 min bike to Stanford),https://sfbay.craigslist.org/pen/roo/d/beautiful-spacious-private-bedroom-15/6998677794.html,1250,"'house', 'w/d in unit', 'off-street parking', 'no private bath', 'private room'"
2019-10-16 13:19, aptos,Room in 3 bd. 2 bath house Rio Del Mar Beach,https://sfbay.craigslist.org/scz/roo/d/aptos-room-in-3-bd-2-bath-house-rio-del/7000989180.html,650,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:18, bayview,"Large, comfortable room for rent in a gorgeous flat",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-comfortable-room/6992675362.html,1100,"'apartment', 'no laundry on site', 'no smoking', 'no parking', 'no private bath', 'private room'"
2019-10-16 13:17, concord / pleasant hill / martinez,Room for rent,https://sfbay.craigslist.org/eby/roo/d/concord-room-for-rent/6987179319.html,775,"'house', 'no private bath', 'private room'"
2019-10-16 13:17, fremont / union city / newark,STUNNING House in Newark - Room for Rent,https://sfbay.craigslist.org/eby/roo/d/newark-stunning-house-in-newark-room/7000967190.html,890,"'house', 'laundry in bldg', 'no private bath', 'private room'"
2019-10-16 13:16, san jose north,Phòng cho thuê - $700.00,https://sfbay.craigslist.org/sby/roo/d/phng-cho-thu/7000981379.html,0,"'house', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:16, milpitas,One Independent Master Bedroom for Rent 獨立主人房出租,https://sfbay.craigslist.org/sby/roo/d/one-independent-master-bedroom-for-rent/6998150760.html,1200,"'house', 'w/d hookups', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:15, brentwood / oakley,Discovery Bay on the water with private bathroom,https://sfbay.craigslist.org/eby/roo/d/discovery-bay-discovery-bay-on-the/7000986228.html,825,"'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'private bath', 'private room'"
2019-10-16 13:14, mountain view,Nice roommate wanted,https://sfbay.craigslist.org/pen/roo/d/mountain-view-nice-roommate-wanted/7000961191.html,1385,"'furnished', 'townhouse', 'w/d in unit', 'no smoking', 'carport', 'no private bath', 'private room'"
2019-10-16 13:13, mission district,Furnished Room available in Great Mission Location,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-furnished-room-available/7000984851.html,1700,"'furnished', 'apartment', 'w/d in unit', 'no private bath', 'private room'"
2019-10-16 13:13, oakland north / temescal,Large Room for Rent in North Oakland,https://sfbay.craigslist.org/eby/roo/d/emeryville-large-room-for-rent-in-north/6989209908.html,1025,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:13, oakland north / temescal,Room for Rent in North Oakland (Temescal),https://sfbay.craigslist.org/eby/roo/d/emeryville-room-for-rent-in-north/6989207349.html,925,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:12, fairfax,Roommate wanted $1100 includes utilities and internet,https://sfbay.craigslist.org/nby/roo/d/fairfax-roommate-wanted-1100-includes/6998752904.html,1100,"'townhouse', 'laundry on site', 'off-street parking', 'no private bath', 'private room'"
2019-10-16 13:12, concord / pleasant hill / martinez,Apartment Share,https://sfbay.craigslist.org/eby/roo/d/concord-apartment-share/7000983430.html,850,"'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-10-16 13:11, san jose north,Brights & Spaces Room  for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-brights-spaces-room-for-rent/6980959784.html,850,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:10," hercules, pinole, san pablo, el sob",$650/mo. Room for Rent with utilities included,https://sfbay.craigslist.org/eby/roo/d/el-sobrante-650-mo-room-for-rent-with/7000981528.html,650,"'apartment', 'no private bath', 'private room'"
2019-10-16 13:08, san jose north,Room for Rent - $700.00,https://sfbay.craigslist.org/sby/roo/d/room-for-rent/7000980204.html,0,"'house', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:08, san leandro,Nice private bedroom near San Leandro Creek,https://sfbay.craigslist.org/eby/roo/d/san-leandro-nice-private-bedroom-near/7000979916.html,1150,"'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:07, dublin / pleasanton / livermore,"$895 独立房间出租,独立卫",https://sfbay.craigslist.org/eby/roo/d/castro-valley-895/7000979265.html,895,"'in-law', 'no smoking', 'private bath', 'private room'"
2019-10-16 13:07, ingleside / SFSU / CCSF,room available in 3br home,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-available-in-3br-home/7000978408.html,1200,"'house', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:07, redwood city,Se Renta Garage/Cuarto,https://sfbay.craigslist.org/pen/roo/d/redwood-city-se-renta-garage-cuarto/7000978899.html,0,"'duplex', 'no laundry on site', 'no private bath', 'private room'"
2019-10-16 13:06, SOMA / south beach,furnished room,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-furnished-room/7000978594.html,1800,"'furnished', 'apartment', 'w/d in unit', 'no private bath', 'private room'"
2019-10-16 13:06, alameda,Room for rent in Alameda,https://sfbay.craigslist.org/eby/roo/d/alameda-room-for-rent-in-alameda/7000978160.html,1100,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-10-16 13:04, cupertino,$1000 FURNISHED ROOM IN CUPERTINO/ WEST SAN JOSE - Utilities Included,https://sfbay.craigslist.org/sby/roo/d/1000-furnished-room-in-cupertino-west/6997434169.html,1000,"'furnished', 'house', 'w/d in unit', 'no smoking', 'no private bath', 'private room'"
2019-10-16 13:04, cupertino,$1000 FURNISHED ROOM IN CUPERTINO/ WEST SAN JOSE - Utilities Inc,https://sfbay.craigslist.org/sby/roo/d/san-jose-1000-furnished-room-in/6996020224.html,1000,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 13:01, san rafael,beautiful townhouse to share in san rafael,https://sfbay.craigslist.org/nby/roo/d/san-rafael-beautiful-townhouse-to-share/7000974075.html,925,"'townhouse', 'laundry on site', 'off-street parking', 'no private bath', 'private room'"
2019-10-16 12:59, san jose south,ROOM FOR RENT/Phòng cho share $550/tháng (Brand New remodel!),https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-phng-cho-share/7000972611.html,550,"'house', 'no laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 12:59, berkeley,"Housemate wanted, S. Berkeley, $1100 + utilities, October",https://sfbay.craigslist.org/eby/roo/d/oakland-housemate-wanted-berkeley/7000972498.html,1100,"'house', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-10-16 12:59, san jose south,PHÒNG CHO THUÊ/ Room For Rent (Close to everything),https://sfbay.craigslist.org/sby/roo/d/san-jose-phng-cho-thu-room-for-rent/7000972413.html,550,"'house', 'no laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-10-16 12:59, san jose east,"Master Bedroom w/Private Bath. Carport, Laundry, Cable & Interne",https://sfbay.craigslist.org/sby/roo/d/san-jose-master-bedroom-private-bath/7000972227.html,1000,"'house', 'w/d in unit', 'carport', 'private bath', 'private room'"
2019-10-16 12:58, pittsburg / antioch,Master bedroom c/baño privado,https://sfbay.craigslist.org/eby/roo/d/antioch-master-bedroom-bao-privado/7000971644.html,1200,"'house', 'no laundry on site', 'off-street parking', 'private bath', 'private room'"
2019-10-16 12:56, oakland lake merritt / grand,"Rent Reduced! Sunny, gated sanctuary near Lake Merritt",https://sfbay.craigslist.org/eby/roo/d/oakland-rent-reduced-sunny-gated/7000969576.html,930,"'apartment', 'laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-10-16 12:55, willow glen / cambrian,Let's Live Together - Female Only,https://sfbay.craigslist.org/sby/roo/d/san-jose-lets-live-together-female-only/7000969209.html,0,"'furnished', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
